Code;Name;Type
61.07.13.2002;Tiga Berkat;6
61.07.13.2003;Seren Selimbau;6
61.07.13.2004;Belimbing;6
61.07.13.2005;Lamolda;6
61.07.14;Sungai Betung;4
61.07.14.2001;Cipta Karya;6
61.07.14.2002;Suka Bangun;6
61.07.14.2003;Karya Bhakti;6
61.07.14.2004;Suka Maju;6
61.07.15;Sungai Raya Kepulauan;4
61.07.15.2001;Rukma Jaya;6
61.07.15.2002;Sungai Keran;6
61.07.15.2003;Sungai Raya;6
61.07.15.2004;Karimunting;6
61.07.15.2005;Pulau Lemukutan;6
61.07.16;Lembah Bawang;4
61.07.16.2001;Saka Taru;6
61.07.16.2002;Lembah Bawang;6
61.07.16.2003;Janyat;6
61.07.16.2004;Tempapan;6
61.07.16.2005;Papan Uduk;6
61.07.16.2006;Papan Tembawang;6
61.07.16.2007;Godang Damar;6
61.07.16.2008;Kinande;6
61.07.17;Tujuh Belas;4
61.07.17.2001;Sinar Tebudak;6
61.07.17.2002;Kamuh;6
61.07.17.2003;Bengkilu;6
61.07.17.2004;Pisak;6
61.08;Kabupaten Landak;2
61.08.01;Ngabang;4
61.08.01.2001;Hilir Kantor;6
61.08.01.2002;Hilir Tengah;6
61.08.01.2003;Raja;6
61.08.01.2004;Mungguk;6
61.08.01.2005;Amboyo Utara;6
61.08.01.2006;Sungai Keli;6
61.08.01.2007;Rasan;6
61.08.01.2008;Mu'un;6
61.08.01.2009;Ambarang;6
61.08.01.2010;Engkadu;6
61.08.01.2011;Amang;6
61.08.01.2012;Penyaho Dangku;6
61.08.01.2013;Antan Rayan;6
61.08.01.2014;Amboyo Inti;6
61.08.01.2015;Tebedak;6
61.08.01.2016;Temiang Sawi;6
61.08.01.2017;Amboyo Selatan;6
61.08.01.2018;Sebirang;6
61.08.01.2019;Pak Mayam;6
61.08.02;Mempawah Hulu;4
61.08.02.2001;Karangan;6
61.08.02.2002;Sailo;6
61.08.02.2003;Mentonyek;6
61.08.02.2004;Sampuro;6
61.08.02.2005;Sala'as;6
61.08.02.2006;Sabaka;6
61.08.02.2007;Tunang;6
61.08.02.2009;Sungai Laki;6
61.08.02.2014;Tiang Tanjung;6
61.08.02.2017;Pahokng;6
61.08.02.2018;Garu;6
61.08.02.2019;Bilayuk;6
61.08.02.2020;Caokng;6
61.08.02.2021;Salumang;6
61.08.02.2022;Ansolok;6
61.08.02.2023;Babatn;6
61.08.02.2024;Parigi;6
61.08.03;Menjalin;4
61.08.03.2001;Sepahat;6
61.08.03.2002;Lamoanak;6
61.08.03.2003;Bengkawe;6
61.08.03.2004;Tempoak;6
61.08.03.2005;Re'es;6
61.08.03.2006;Raba;6
61.08.03.2007;Nangka;6
61.08.03.2008;Menjalin;6
61.08.04;Mandor;4
61.08.04.2001;Sebadu;6
61.08.04.2002;Semenok;6
61.08.04.2003;Mengkunyit;6
61.08.04.2004;Bebatung;6
61.08.04.2005;Kerohok;6
61.08.04.2006;Sumsum;6
61.08.04.2007;Sekilap;6
61.08.04.2008;Manggang;6
61.08.04.2009;Keramas;6
61.08.04.2010;Pongok;6
61.08.04.2011;Kayu Ara;6
61.08.04.2012;Selutung;6
61.08.04.2013;Mandor;6
61.08.04.2014;Simpang Kasturi;6
61.08.04.2015;Salatiga;6
61.08.04.2016;Kayu Tanam;6
61.08.04.2017;Ngarak;6
61.08.05;Air Besar;4
61.08.05.2001;Serimbu;6
61.08.05.2002;Engkangin;6
61.08.05.2003;Jambu Tembawang;6
61.08.05.2004;Sepangah;6
61.08.05.2005;Merayuh;6
61.08.05.2006;Nyari;6
61.08.05.2007;Sekendal;6
61.08.05.2008;Semuntik;6
61.08.05.2009;Temoyok;6
61.08.05.2010;Engkadik Pade;6
61.08.05.2011;Dange Aji;6
61.08.05.2012;Tenguwe;6
61.08.05.2013;Parek;6
61.08.05.2014;Bentiang Madomang;6
61.08.05.2015;Tengon;6
61.08.05.2016;Sempatung Lawek;6
61.08.06;Menyuke;4
61.08.06.2001;Darit;6
61.08.06.2002;Mamek;6
61.08.06.2003;Ansang;6
61.08.06.2004;Kayu Ara;6
61.08.06.2005;Angkaras;6
61.08.06.2006;Ladangan;6
61.08.06.2009;Songga;6
61.08.06.2010;Sidan;6
61.08.06.2011;Berinang Mayun;6
61.08.06.2013;Lintah Betung;6
61.08.06.2014;Anik Dingir;6
61.08.06.2015;Bagak;6
61.08.06.2016;Tolok;6
61.08.06.2017;Sungai Lubang;6
61.08.06.2018;Ta'as;6
61.08.06.2019;Ongkol Padang;6
61.08.07;Sengah Temila;4
61.08.07.2001;Pahauman;6
61.08.07.2002;Paloan;6
61.08.07.2003;Sebatih;6
61.08.07.2004;Saham;6
61.08.07.2005;Andeng;6
61.08.07.2006;Senakin;6
61.08.07.2007;Tonang;6
61.08.07.2008;Banying;6
61.08.07.2009;Sidas;6
61.08.07.2010;Keranji Mancal;6
61.08.07.2011;Keranji Paidang;6
61.08.07.2012;Aur Sampuk;6
61.08.07.2013;Gombang;6
61.08.07.2014;Rabak;6
61.08.08;Meranti;4
61.08.08.2001;Meranti;6
61.08.08.2002;Kelampai Setolo;6
61.08.08.2003;Moro Betung;6
61.08.08.2004;Selange;6
61.08.08.2005;Ampadi;6
61.08.08.2006;Tahu;6
61.08.09;Kuala Behe;4
61.08.09.2001;Semedang;6
61.08.09.2002;Kuala Behe;6
61.08.09.2003;Nyayum;6
61.08.09.2004;Paku Raya;6
61.08.09.2005;Permiit;6
61.08.09.2006;Tanjung Balai;6
61.08.09.2007;Angkanyar;6
61.08.09.2008;Kedama;6
61.08.09.2009;Bengawan Ampar;6
61.08.09.2010;Sehe Lusur;6
61.08.09.2011;Sejowet;6
61.08.10;Sebangki;4
61.08.10.2001;Sebangki;6
61.08.10.2002;Kumpang Tengah;6
61.08.10.2003;Agak;6
61.08.10.2004;Rantau Panjang;6
61.08.10.2005;Sungai Segak;6
61.08.11;Jelimpo;4
61.08.11.2001;Temahar;6
61.08.11.2002;Kersik Belantian;6
61.08.11.2003;Nyi'in;6
61.08.11.2004;Papung;6
61.08.11.2005;Sekais;6
61.08.11.2006;Mandor Kiru;6
61.08.11.2007;Jelimpo;6
61.08.11.2008;Tubang Raeng;6
61.08.11.2009;Kayu Ara;6
61.08.11.2010;Pawis Hilir;6
61.08.11.2011;Angan Tembawang;6
61.08.11.2012;Balai Peluntan;6
61.08.11.2013;Dara Itam I;6
61.08.12;Banyuke Hulu;4
61.08.12.2001;Padang Pio;6
61.08.12.2002;Tembawang Bale;6
61.08.12.2003;Kampet;6
61.08.12.2004;Untang;6
61.08.12.2005;Ringo Lojok;6
61.08.12.2006;Gamang;6
61.08.12.2007;Semade;6
61.08.13;Sompak;4
61.08.13.2001;Sompak;6
61.08.13.2002;Pauh;6
61.08.13.2003;Lingkonong;6
61.08.13.2004;Galar;6
61.08.13.2005;Amawakng;6
61.08.13.2006;Tapakng;6
61.08.13.2007;Pakumbang;6
61.09;Kabupaten Sekadau;2
61.09.01;Sekadau Hilir;4
61.09.01.2001;Sungai Ringin;6
61.09.01.2002;Mungguk;6
61.09.01.2003;Tanjung;6
61.09.01.2004;Merapi;6
61.09.01.2005;Seraras;6
61.09.01.2006;Semabi;6
61.09.01.2007;Seberang Kapuas;6
61.09.01.2008;Landau Kodah;6
61.09.01.2009;Timpuk;6
61.09.01.2010;Sungai Kunyit;6
61.09.01.2011;Peniti;6
61.09.01.2012;Gonis Tekam;6
61.09.01.2013;Tapang Semadak;6
61.09.01.2014;Engkersik;6
61.09.01.2015;Ensalang;6
61.09.01.2016;Bokak Sebumbun;6
61.09.01.2017;Selalong;6
61.09.01.2018;Sempulau Indah;6
61.09.01.2019;Tigur Jaya;6
61.09.01.2020;Beringkai Raya;6
61.09.02;Sekadau Hulu;4
61.09.02.2001;Rawak Hilir;6
61.09.02.2002;Rawak Hulu;6
61.09.02.2003;Nanga Menterap;6
61.09.02.2004;Boti;6
61.09.02.2005;Perongkan;6
61.09.02.2006;Tinting Boyok;6
61.09.02.2007;Sekonau;6
61.09.02.2008;Setawar;6
61.09.02.2009;Nanga Pemubuh;6
61.09.02.2010;Tapang Perodah;6
61.09.02.2011;Sungai Sambang;6
61.09.02.2012;Mondi;6
61.09.02.2013;Cupang Gading;6
61.09.02.2014;Nanga Biaban;6
61.09.02.2015;Sunsong;6
61.09.03;Nanga Taman;4
61.09.03.2001;Nanga Taman;6
61.09.03.2002;Rirang Jati;6
61.09.03.2003;Senangak;6
61.09.03.2004;Nanga Kiungkang;6
61.09.03.2005;Sungai Lawak;6
61.09.03.2006;Tapang Tingang;6
61.09.03.2007;Nanga Mongko;6
61.09.03.2008;Nanga Engkulun;6
61.09.03.2009;Nanga Koman;6
61.09.03.2010;Lubuk Tajau;6
61.09.03.2011;Pantok;6
61.09.03.2012;Meragun;6
61.09.03.2013;Nanga Mentukak;6
61.09.03.2014;Semerawai;6
61.09.03.2015;Engkulun Hulu;6
61.09.04;Nanga Mahap;4
61.09.04.2001;Nanga Mahap;6
61.09.04.2002;Batu Pahat;6
61.09.04.2003;Lembah Beringin;6
61.09.04.2004;Teluk Kebau;6
61.09.04.2005;Landau Apin;6
61.09.04.2006;Tembaga;6
61.09.04.2007;Cenayan;6
61.09.04.2008;Landau Kumpai;6
61.09.04.2009;Nanga Suri;6
61.09.04.2010;Sebabas;6
61.09.04.2011;Karang Betung;6
61.09.04.2012;Tamang;6
61.09.04.2013;Tembesuk;6
61.09.05;Belitang Hilir;4
61.09.05.2001;Sungai Ayak Satu;6
61.09.05.2002;Sungai Ayak Dua;6
61.09.05.2003;Entabuk;6
61.09.05.2004;Tapang Pulau;6
61.09.05.2005;Kumpang Bis;6
61.09.05.2006;Menawai Tekam;6
61.09.05.2007;Semadu;6
61.09.05.2008;Merbang;6
61.09.05.2009;Empajak;6
61.09.05.2010;Sepantak;6
61.09.05.2011;Melanjan Raya;6
61.09.06;Belitang Hulu;4
61.09.06.2001;Sebetung;6
61.09.06.2002;Seburuk Satu;6
61.09.06.2003;Sungai Tapah;6
61.09.06.2004;Ijuk;6
61.09.06.2005;Mengaret;6
61.09.06.2006;Kumpang Ilong;6
61.09.06.2007;Sungai Antu Hulu;6
61.09.06.2008;Terduk Dampak;6
61.09.06.2009;Pakit Mulau;6
61.09.06.2010;Tabuk Hulu;6
61.09.06.2011;Batuk Mulau;6
61.09.06.2012;Balai Sepuak;6
61.09.06.2013;Bukit Rambat;6
61.09.07;Belitang;4
61.09.07.2001;Nanga Ansar;6
61.09.07.2002;Padak;6
61.09.07.2003;Setuntung;6
61.09.07.2004;Belitang Satu;6
61.09.07.2005;Belitang Dua;6
61.09.07.2006;Menua Prama;6
61.09.07.2007;Maboh Permai;6
61.10;Kabupaten Melawi;2
61.10.01;Belimbing;4
61.10.01.2001;Pemuar;6
61.10.01.2002;Nusa Kenyikap;6
61.10.01.2003;Batu Ampar;6
61.10.01.2007;Balai Lagas;6
61.10.01.2008;Upit;6
61.10.01.2009;Langan;6
61.10.01.2010;Batu Buil;6
61.10.01.2011;Guhung;6
61.10.01.2013;Batu Nanta;6
61.10.01.2014;Belonsat;6
61.10.01.2016;Laman Bukit;6
61.10.01.2017;Tekaban;6
61.10.01.2019;Labang;6
61.10.01.2020;Nanga Pau;6
61.10.01.2021;Nanga Entebah;6
61.10.01.2023;Nanga Menunuk;6
61.10.01.2024;Sepan Tonak;6
61.10.02;Nanga Pinoh;4
61.10.02.2001;Tanjung Niaga;6
61.10.02.2002;Paal;6
61.10.02.2003;Sidomulyo;6
61.10.02.2004;Tembawang Panjang;6
61.10.02.2005;Poring;6
61.10.02.2007;Nanga Kebebu;6
61.10.02.2008;Nanga Kayan;6
61.10.02.2013;Baru;6
61.10.02.2021;Tanjung Sari;6
61.10.02.2023;Tanjung Lay;6
61.10.02.2024;Labai Mandiri;6
61.10.02.2026;Nusa Pandau;6
61.10.02.2032;Kelakik;6
61.10.02.2033;Semadin Lengkong;6
61.10.02.2038;Tebing Karangan;6
61.10.02.2040;Kenual;6
61.10.02.2042;Tanjung Tengang;6
61.10.03;Ella Hilir;4
61.10.03.2001;Nanga Ella Hilir;6
61.10.03.2002;Lengkong Nyadom;6
61.10.03.2003;Nanga Nuak;6
61.10.03.2004;Nanga Kalan;6
61.10.03.2005;Nanga Nyuruh;6
61.10.03.2006;Nanga Kempangai;6
61.10.03.2007;Kerangan Kora;6
61.10.03.2008;Penyuguk;6
61.10.03.2009;Popai;6
61.10.03.2010;Kahiya;6
61.10.03.2011;Bemban Permai;6
61.10.03.2012;Perembang Nyuruh;6
61.10.03.2013;Sungai Labuk;6
61.10.03.2014;Sungai Mentoba;6
61.10.03.2015;Natai Compa;6
61.10.03.2016;Pelempai Jaya;6
61.10.03.2017;Domet Permai;6
61.10.03.2018;Nyangau;6
61.10.03.2019;Jabai;6
61.10.04;Menukung;4
61.10.04.2001;Menukung Kota;6
61.10.04.2002;Nanga Ella Hulu;6
61.10.04.2003;Sungai Sampuk;6
61.10.04.2004;Landau Leban;6
61.10.04.2005;Tanjung Beringin;6
61.10.04.2006;Nanga Melona Satu;6
61.10.04.2007;Nanga Siyai;6
61.10.04.2008;Nanga Mawang Mentatai;6
61.10.04.2009;Laman Mumbung;6
61.10.04.2010;Belaban Ella;6
61.10.04.2011;Pelaik Keruap;6
61.10.04.2012;Nanga Keruap;6
61.10.04.2013;Batas Nangka;6
61.10.04.2014;Nusa Poring;6
61.10.04.2015;Batu Onap;6
61.10.04.2016;Batu Badak;6
61.10.04.2017;Oyah;6
61.10.04.2018;Lihai;6
61.10.04.2019;Sampak;6
61.10.05;Sayan;4
61.10.05.2001;Nanga Sayan;6
61.10.05.2002;Pekawai;6
61.10.05.2003;Landau Sandak;6
61.10.05.2004;Madya Raya;6
61.10.05.2005;Karangan Purun;6
61.10.05.2006;Mekar Pelita;6
61.10.05.2007;Bora;6
61.10.05.2008;Meta Bersatu;6
61.10.05.2009;Nanga Kasai;6
61.10.05.2010;Nanga Kompi;6
61.10.05.2011;Nanga Mancur;6
61.10.05.2012;Siling Permai;6
61.10.05.2013;Lingkar Indah;6
61.10.05.2014;Sayan Jaya;6
61.10.05.2015;Nanga Pak;6
61.10.05.2016;Tumbak Raya;6
61.10.05.2017;Berobai Permai;6
61.10.05.2018;Nanga Raku;6
61.10.06;Tanah Pinoh;4
61.10.06.2001;Batu Begigi;6
61.10.06.2002;Loka Jaya;6
61.10.06.2003;Suka Maju;6
61.10.06.2004;Bina Jaya;6
61.10.06.2005;Bina Karya;6
61.10.06.2006;Madong Jaya;6
61.10.06.2016;Bata Luar;6
61.10.06.2017;Maris Permai;6
61.10.06.2019;Pelita Kenaya;6
61.10.06.2020;Tanjung Beringin Raya;6
61.10.06.2021;Tanjung Gunung;6
61.10.06.2022;Keranjik;6
61.10.07;Sokan;4
61.10.07.2001;Nanga Sokan;6
61.10.07.2002;Tanjung Sokan;6
61.10.07.2003;Sijau;6
61.10.07.2004;Keluing Taja;6
61.10.07.2005;Nanga Betangai;6
61.10.07.2006;Gelata;6
61.10.07.2007;Nanga Ora;6
61.10.07.2008;Nanga Libas;6
61.10.07.2009;Telaga Raya;6
61.10.07.2010;Teluk Pongkal;6
61.10.07.2011;Nanga Tangkit;6
61.10.07.2012;Penyengkuang;6
61.10.07.2013;Melana;6
61.10.07.2014;Nanga Potai;6
61.10.07.2015;Sepakat;6
61.10.07.2016;Muara Tanjung;6
61.10.07.2017;Landau Kabu;6
61.10.07.2018;Tanjung Mahung;6
61.10.08;Pinoh Utara;4
61.10.08.2001;Tekelak;6
61.10.08.2002;Manding;6
61.10.08.2003;Nanga Belimbing;6
61.10.08.2004;Tengkajau;6
61.10.08.2005;Tanjung Paoh;6
61.10.08.2006;Nanga Man;6
61.10.08.2007;Sungai Pinang;6
61.10.08.2008;Engkurai;6
61.10.08.2009;Merpak;6
61.10.08.2010;Senibung;6
61.10.08.2011;Melamut Bersatu;6
61.10.08.2012;Natai Panjang;6
61.10.08.2013;Sungai Raya;6
61.10.08.2014;Merah Arai;6
61.10.08.2015;Suka Damai;6
61.10.08.2016;Tanjung Arak;6
61.10.08.2017;Melawi Kiri Hilir;6
61.10.08.2018;Kompas Raya;6
61.10.08.2019;Kayan Semapau;6
61.10.09;Pinoh Selatan;4
61.10.09.2001;Manggala;6
61.10.09.2002;Senempak;6
61.10.09.2003;Nanga Pintas;6
61.10.09.2004;Landau Garong;6
61.10.09.2005;Bina Jaya;6
61.10.09.2006;Mandau Baru;6
61.10.09.2007;Pelinggang;6
61.10.09.2008;Nyanggai;6
61.10.09.2009;Sungai Bakah;6
61.10.09.2010;Bayur Raya;6
61.10.09.2011;Landau Tubun;6
61.10.09.2012;Nanga Kelawai;6
61.10.10;Belimbing Hulu;4
61.10.10.2001;Tiong Keranjik;6
61.10.10.2002;Nanga Tikan;6
61.10.10.2003;Beloyang;6
61.10.10.2004;Nanga Raya;6
61.10.10.2005;Junjung Permai;6
61.10.10.2006;Nanga Keberak;6
61.10.10.2007;Piawas;6
61.10.10.2008;Kayu Bunga;6
61.10.11;Tanah Pinoh Barat;4
61.10.11.2001;Ulak Muid;6
61.10.11.2002;Harapan Jaya;6
61.10.11.2003;Durian Jaya;6
61.10.11.2004;Togan Baru;6
61.10.11.2005;Pelita Jaya;6
61.10.11.2006;Bukit Raya;6
61.10.11.2007;Lintah Taum;6
61.10.11.2008;Laja;6
61.10.11.2009;Keluas Hulu;6
61.10.11.2010;Ganjang;6
61.11;Kabupaten Kayong Utara;2
61.11.01;Sukadana;4
61.11.01.2001;Sutera;6
61.11.01.2002;Pangkalan Buton;6
61.11.01.2003;Sejahtera;6
61.11.01.2004;Simpang Tiga;6
61.11.01.2005;Benawai Agung;6
61.11.01.2006;Harapan Mulia;6
61.11.01.2007;Pampang Harapan;6
61.11.01.2008;Sedahan Jaya;6
61.11.01.2009;Gunungsembilan;6
61.11.01.2010;Riam Berasap Jaya;6
61.11.02;Simpang Hilir;4
61.11.02.2001;Teluk Melano;6
61.11.02.2002;Nipah Kuning;6
61.11.02.2003;Pemangkat;6
61.11.02.2004;Padu Banjar;6
61.11.02.2005;Penjalaan;6
61.11.02.2006;Sungai Mata - Mata;6
61.11.02.2007;Batu Barat;6
61.11.02.2008;Pulau Kumbang;6
61.11.02.2009;Rantau Panjang;6
61.11.02.2010;Matan Jaya;6
61.11.02.2011;Medan Jaya;6
61.11.02.2012;Lubuk Batu;6
61.11.03;Teluk Batang;4
61.11.03.2001;Mas Bangun;6
61.11.03.2002;Alur Bandung;6
61.11.03.2003;Telukbatang;6
61.11.03.2004;Sungaipaduan;6
61.11.03.2005;Banyu Abang;6
61.11.03.2006;Telukbatang Selatan;6
61.11.03.2007;Telukbatang Utara;6
61.11.04;Pulau Maya;4
61.11.04.2001;Tanjungsatai;6
61.11.04.2002;Kemboja;6
61.11.04.2003;Dusun Kecil;6
61.11.04.2004;Dusun Besar;6
61.11.04.2006;Satai Lestari;6
61.11.05;Seponti;4
61.11.05.2001;Seponti Jaya;6
61.11.05.2002;Telaga Arum;6
61.11.05.2003;Wonorejo;6
61.11.05.2004;Podorukun;6
61.11.05.2005;Sungai Sepeti;6
61.11.05.2006;Durian Sebatang;6
61.11.06;Kepulauan Karimata;4
61.11.06.2001;Pelapis;6
61.11.06.2002;Betok Jaya;6
61.11.06.2003;Padang;6
61.12;Kabupaten Kubu Raya;2
61.12.01;Sungai Raya;4
61.12.01.2001;Sungai Raya;6
61.12.01.2002;Sungai Ambangah;6
61.12.01.2003;Arang Limbung;6
61.12.01.2004;Kuala Dua;6
61.12.01.2005;Tebang Kacang;6
61.12.01.2006;Sungai Asam;6
61.12.01.2007;Pulau Limbung;6
61.12.01.2008;Kapur;6
61.12.01.2009;Gunung Tamang;6
61.12.01.2010;Sungai Bulan;6
61.12.01.2011;Limbung;6
61.12.01.2012;Teluk Kapuas;6
61.12.01.2013;Madu Sari;6
61.12.01.2014;Mekar Sari;6
61.12.01.2015;Mekar Baru;6
61.12.01.2016;Sungai Raya Dalam;6
61.12.01.2017;Parit Baru;6
61.12.01.2018;Pulau Jambu;6
61.12.01.2019;Kalibandung;6
61.12.01.2020;Muara Baru;6
61.12.01.2021;Sukulanting;6
61.12.01.2022;Permata Jaya;6
61.12.02;Kuala Mandor B;4
61.12.02.2001;Kuala Mandor B;6
61.12.02.2002;Kubu Padi;6
61.12.02.2003;Kuala Mandor A;6
61.12.02.2004;Retok;6
61.12.02.2005;Sungai Enau;6
61.12.02.2006;Padi Jaya;6
61.12.03;Sungai Ambawang;4
61.12.03.2001;Simpang Kanan;6
61.12.03.2002;Mega Timur;6
61.12.03.2003;Bengkarek;6
61.12.03.2004;Lingga;6
61.12.03.2005;Sungai Ambawang Kuala;6
61.12.03.2006;Jawa Tengah;6
61.12.03.2007;Durian;6
61.12.03.2008;Pancaroba;6
61.12.03.2009;Puguk;6
61.12.03.2010;Korek;6
61.12.03.2011;Pasak;6
61.12.03.2012;Pasak Piang;6
61.12.03.2013;Teluk Bakung;6
61.12.03.2014;Ampera Raya;6
61.12.03.2015;Sungai Malaya;6
61.12.04;Terentang;4
61.12.04.2002;Teluk Empening;6
61.12.04.2003;Terentang Hilir;6
61.12.04.2004;Terentang Hulu;6
61.12.04.2005;Permata;6
61.12.04.2006;Betuah;6
61.12.04.2007;Sungai Radak Satu;6
61.12.04.2008;Sungai Radak Dua;6
61.12.04.2009;Sungai Dungun;6
61.12.04.2010;Teluk Bayur;6
61.12.04.2011;Radak Baru;6
61.12.05;Batu Ampar;4
61.12.05.2001;Tanjung Beringin;6
61.12.05.2002;Batu Ampar;6
61.12.05.2003;Teluk Nibung;6
61.12.05.2004;Padang Tikar Satu;6
61.12.05.2005;Padang Tikar Dua;6
61.12.05.2006;Tasik Malaya;6
61.12.05.2007;Sungai Besar;6
61.12.05.2008;Sungai Jawi;6
61.12.05.2009;Nipah Panjang;6
61.12.05.2010;Ambarawa;6
61.12.05.2011;Tanjung Harapan;6
61.12.05.2012;Sungai Kerawang;6
61.12.05.2013;Sumber Agung;6
61.12.05.2014;Muara Tiga;6
61.12.05.2015;Medan Mas;6
61.12.06;Kubu;4
61.12.06.2001;Kubu;6
61.12.06.2002;Olak-Olak Kubu;6
61.12.06.2003;Sungai Selamat;6
61.12.06.2004;Sungai Bemban;6
61.12.06.2005;Pinang Luar;6
61.12.06.2006;Seruat Dua;6
61.12.06.2007;Seruat Tiga;6
61.12.06.2008;Dabong;6
61.12.06.2009;Ambawang;6
61.12.06.2010;Sepakat Baru;6
61.12.06.2011;Kampung Baru;6
61.12.06.2012;Air Putih;6
61.12.06.2013;Teluk Nangka;6
61.12.06.2014;Jangkang Satu;6
61.12.06.2015;Jangkang Dua;6
61.12.06.2016;Pinang Dalam;6
61.12.06.2017;Sungai Terus;6
61.12.06.2018;Pelita Jaya;6
61.12.06.2019;Mengkalang;6
61.12.06.2020;Mengkalang Jambu;6
61.12.07;Rasau Jaya;4
61.12.07.2001;Rasau Jaya Umum;6
61.12.07.2002;Rasau Jaya Satu;6
61.12.07.2003;Rasau Jaya Dua;6
61.12.07.2004;Rasau Jaya Tiga;6
61.12.07.2005;Bintang Mas;6
61.12.07.2006;Pematang Tujuh;6
61.12.08;Teluk Pakedai;4
61.12.08.2001;Teluk Pakedai Hulu;6
61.12.08.2002;Teluk Pakedai Satu;6
61.12.08.2003;Teluk Pakedai Dua;6
61.12.08.2004;Kuala Karang;6
61.12.08.2005;Seruat Satu;6
61.12.08.2006;Sungai Deras;6
61.12.08.2007;Selat Remis;6
61.12.08.2008;Madura;6
61.12.08.2009;Pasir Putih;6
61.12.08.2010;Teluk Gelam;6
61.12.08.2011;Tanjung Bunga;6
61.12.08.2012;Sungai Nibung;6
61.12.08.2013;Arus Deras;6
61.12.08.2014;Sungai Nipah;6
61.12.09;Sungai Kakap;4
61.12.09.2001;Sungai Kakap;6
61.12.09.2002;Sungai Itik;6
61.12.09.2003;Jeruju Besar;6
61.12.09.2004;Sungai Kupah;6
61.12.09.2005;Sungai Rengas;6
61.12.09.2006;Pal Sembilan;6
61.12.09.2007;Sungai Belidak;6
61.12.09.2008;Kalimas;6
61.12.09.2009;Punggur Kecil;6
61.12.09.2010;Punggur Besar;6
61.12.09.2011;Tanjung Saleh;6
61.12.09.2012;Sepuk Laut;6
61.12.09.2013;Punggur Kapuas;6
61.12.09.2014;Rengas Kapuas;6
61.12.09.2015;Parit Keladi;6
61.71;Kota Pontianak;3
61.71.01;Pontianak Selatan;4
61.71.01.1002;Benuamelayu Laut;5
61.71.01.1003;Benuamelayu Darat;5
61.71.01.1004;Parittokaya;5
61.71.01.1005;Kotabaru;5
61.71.01.1006;Akcaya;5
61.71.02;Pontianak Timur;4
61.71.02.1001;Paritmayor;5
61.71.02.1002;Banjar Serasan;5
61.71.02.1003;Saigon;5
61.71.02.1004;Tanjung Hulu;5
61.71.02.1005;Tanjung Hilir;5
61.71.02.1006;Dalambugis;5
61.71.02.1007;Tambelansampit;5
61.71.03;Pontianak Barat;4
61.71.03.1001;Pallima;5
61.71.03.1002;Sungaijawi Dalam;5
61.71.03.1003;Sungaijawi Luar;5
61.71.03.1004;Sungaibeliung;5
61.71.04;Pontianak Utara;4
61.71.04.1001;Siantan Hulu;5
61.71.04.1002;Siantan Tengah;5
61.71.04.1003;Siantan Hilir;5
61.71.04.1004;Batulayang;5
61.71.05;Pontianak Kota;4
61.71.05.1001;Sungaibangkong;5
61.71.05.1002;Daratsekip;5
61.71.05.1003;Tengah;5
61.71.05.1004;Mariana;5
61.71.05.1005;Sungaijawi;5
61.71.06;Pontianak Tenggara;4
61.71.06.1001;Bansir Laut;5
61.71.06.1002;Bansir Darat;5
61.71.06.1003;Bangkabelitung Laut;5
61.71.06.1004;Bangkabelitung Darat;5
61.72;Kota Singkawang;3
61.72.01;Singkawang Tengah;4
61.72.01.1001;Roban;5
61.72.01.1002;Condong;5
61.72.01.1003;Sekip Lama;5
61.72.01.1004;Jawa;5
61.72.01.1005;Bukit Batu;5
61.72.01.1006;Sungai Wie;5
61.72.02;Singkawang Barat;4
61.72.02.1001;Pasiran;5
61.72.02.1002;Melayu;5
61.72.02.1003;Tengah;5
61.72.02.1004;Kuala;5
61.72.03;Singkawang Timur;4
61.72.03.1001;Pajintan;5
61.72.03.1002;Nyarumkop;5
61.72.03.1003;Maya Sopa;5
61.72.03.1004;Bagak Sahwa;5
61.72.03.1005;Sanggau Kulor;5
61.72.04;Singkawang Utara;4
61.72.04.1001;Sungai Garam Hilir;5
61.72.04.1002;Naram;5
61.72.04.1003;Sungai Bulan;5
61.72.04.1004;Sungai Rasau;5
61.72.04.1005;Setapuk Kecil;5
61.72.04.1006;Setapuk Besar;5
61.72.04.1007;Semelagi Kecil;5
61.72.05;Singkawang Selatan;4
61.72.05.1001;Sedau;5
61.72.05.1002;Sagatani;5
61.72.05.1003;Sijangkung;5
61.72.05.1004;Pangmilang;5
62;Kalimantan Tengah;1
62.01;Kabupaten Kotawaringin Barat;2
62.01.01;Kumai;4
62.01.01.1011;Candi;5
62.01.01.1012;Kumai Hulu;5
62.01.01.1013;Kumai Hilir;5
62.01.01.2001;Sungai Cabang;6
62.01.01.2002;Teluk Pulai;6
62.01.01.2003;Sabuai;6
62.01.01.2004;Keraya;6
62.01.01.2005;Teluk Bogam;6
62.01.01.2006;Sungai Bakau;6
62.01.01.2007;Kubu;6
62.01.01.2008;Sungai Kapitan;6
62.01.01.2009;Batu Belaman;6
62.01.01.2010;Sungai Tendang;6
62.01.01.2014;Sungai Sekonyer;6
62.01.01.2015;Sungai Bedaun;6
62.01.01.2017;Bumi Harjo;6
62.01.01.2032;Pangkalan Satu;6
62.01.01.2034;Sabuai Timur;6
62.01.02;Arut Selatan;4
62.01.02.1002;Mendawai Seberang;5
